Latitude,Longitude,Depth,Month,Year,Species,cells L-1
29.0,34.0,60,5,2017,Syracosphaera prolongata HET,523.5197195000001
29.0,34.0,60,6,2017,Syracosphaera prolongata HET,191.969344
29.0,34.0,60,7,2017,Syracosphaera prolongata HET,169.26073499999998
29.0,34.0,60,8,2017,Syracosphaera prolongata HET,181.402344
29.0,34.0,60,8,2018,Syracosphaera prolongata HET,112.698539
29.0,34.0,60,9,2017,Syracosphaera prolongata HET,283.803156
29.0,34.0,60,10,2017,Syracosphaera prolongata HET,362.879902
29.0,34.0,80,4,2017,Syracosphaera prolongata HET,71.402116
29.0,34.0,80,5,2017,Syracosphaera prolongata HET,168.595056
29.0,34.0,80,5,2018,Syracosphaera prolongata HET,115.817691
29.0,34.0,80,6,2017,Syracosphaera prolongata HET,292.59880100000004
29.0,34.0,80,8,2017,Syracosphaera prolongata HET,723.402957
29.0,34.0,80,9,2017,Syracosphaera prolongata HET,259.701447
29.0,34.0,80,10,2017,Syracosphaera prolongata HET,220.8297315
29.0,34.0,80,10,2018,Syracosphaera prolongata HET,168.808778
29.0,34.0,80,11,2017,Syracosphaera prolongata HET,112.889044
29.0,34.0,100,5,2017,Syracosphaera prolongata HET,272.388934
29.0,34.0,100,5,2018,Syracosphaera prolongata HET,58.634356
29.0,34.0,100,6,2017,Syracosphaera prolongata HET,44.737174
29.0,34.0,100,7,2017,Syracosphaera prolongata HET,60.730125
29.0,34.0,100,8,2017,Syracosphaera prolongata HET,562.646744
29.0,34.0,100,8,2018,Syracosphaera prolongata HET,45.111478000000005
29.0,34.0,100,10,2017,Syracosphaera prolongata HET,42.017471
29.0,34.0,100,11,2017,Syracosphaera prolongata HET,64.156699
29.0,34.0,120,5,2017,Syracosphaera prolongata HET,204.899679
29.0,34.0,120,11,2017,Syracosphaera prolongata HET,163.474222
29.0,34.0,140,4,2018,Syracosphaera prolongata HET,56.996343
29.0,34.0,140,10,2017,Syracosphaera prolongata HET,45.291559
30.0,-21.0,95,9,2011,Syracosphaera prolongata HET,10.0
31.0,144.0,0,11,1968,Syracosphaera prolongata HET,36.0
31.0,144.0,0,11,1969,Syracosphaera prolongata HET,36.0
32.0,-155.0,0,9,1969,Syracosphaera prolongata HET,7.0
33.0,-155.0,0,9,1969,Syracosphaera prolongata HET,10.0
33.0,28.0,25,4,2011,Syracosphaera prolongata HET,581.0
33.0,30.0,25,4,2011,Syracosphaera prolongata HET,158.0
33.0,35.0,5,4,2011,Syracosphaera prolongata HET,605.0
33.0,140.0,0,11,1968,Syracosphaera prolongata HET,96.0
33.0,140.0,0,11,1969,Syracosphaera prolongata HET,65.0
34.0,24.0,5,4,2011,Syracosphaera prolongata HET,1454.0
34.0,24.0,25,4,2011,Syracosphaera prolongata HET,610.0
34.0,32.0,0,1,2019,Syracosphaera prolongata HET,70.0
34.0,32.0,5,4,2012,Syracosphaera prolongata HET,448.0
34.0,32.0,10,9,2018,Syracosphaera prolongata HET,50.0
34.0,32.0,100,9,2018,Syracosphaera prolongata HET,90.0
34.0,32.0,110,9,2018,Syracosphaera prolongata HET,60.0
34.0,32.0,200,1,2019,Syracosphaera prolongata HET,40.0
34.0,33.0,25,10,2018,Syracosphaera prolongata HET,110.0
34.0,33.0,75,10,2018,Syracosphaera prolongata HET,450.0
34.0,140.0,0,11,1969,Syracosphaera prolongata HET,121.0
35.0,26.0,5,4,2011,Syracosphaera prolongata HET,766.0
36.0,-6.0,5,4,2011,Syracosphaera prolongata HET,1016.0
36.0,-6.0,25,4,2011,Syracosphaera prolongata HET,871.0
36.0,-6.0,100,4,2011,Syracosphaera prolongata HET,424.0
36.0,-2.0,5,4,2011,Syracosphaera prolongata HET,275.0
36.0,18.0,50,4,2011,Syracosphaera prolongata HET,762.0
37.0,-1.0,0,4,2011,Syracosphaera prolongata HET,374.0
37.0,-1.0,25,4,2011,Syracosphaera prolongata HET,587.0
37.0,24.0,5,11,2003,Syracosphaera prolongata HET,64.0
37.0,24.0,15,11,2003,Syracosphaera prolongata HET,64.0
37.0,24.0,20,11,2003,Syracosphaera prolongata HET,128.0
38.0,9.0,100,4,2011,Syracosphaera prolongata HET,372.0
38.0,11.0,25,4,2011,Syracosphaera prolongata HET,564.0
38.0,18.0,50,4,2011,Syracosphaera prolongata HET,836.0
39.0,18.0,25,4,2011,Syracosphaera prolongata HET,1033.0
39.0,24.0,20,1,2011,Syracosphaera prolongata HET,60.0
39.0,25.0,20,3,2014,Syracosphaera prolongata HET,50.0
39.0,25.0,30,3,2014,Syracosphaera prolongata HET,50.0
39.0,25.0,30,10,2013,Syracosphaera prolongata HET,100.0
39.0,25.0,50,3,2014,Syracosphaera prolongata HET,50.0
40.0,2.0,0,2,1990,Syracosphaera prolongata HET,500.0
40.0,2.0,70,2,1990,Syracosphaera prolongata HET,500.0
40.0,3.0,20,2,1990,Syracosphaera prolongata HET,1000.0
40.0,3.0,40,2,1990,Syracosphaera prolongata HET,500.0
40.0,24.0,20,1,2011,Syracosphaera prolongata HET,60.0
40.0,25.0,0,5,2011,Syracosphaera prolongata HET,60.0
40.0,25.0,20,1,2011,Syracosphaera prolongata HET,64.2246296296295
40.0,25.0,20,7,2014,Syracosphaera prolongata HET,50.0
41.0,2.0,10,2,1990,Syracosphaera prolongata HET,500.0
41.0,2.0,30,2,1990,Syracosphaera prolongata HET,750.0
41.0,2.0,40,2,1990,Syracosphaera prolongata HET,1500.0
41.0,2.0,50,6,1996,Syracosphaera prolongata HET,510.0
41.0,2.0,60,2,1990,Syracosphaera prolongata HET,500.0
41.0,2.0,70,6,1996,Syracosphaera prolongata HET,1275.0
41.0,2.0,100,6,1996,Syracosphaera prolongata HET,510.0
41.0,2.0,120,2,1990,Syracosphaera prolongata HET,500.0
41.0,3.0,40,6,1996,Syracosphaera prolongata HET,1020.0
41.0,3.0,65,9,1996,Syracosphaera prolongata HET,510.0
41.0,3.0,70,6,1996,Syracosphaera prolongata HET,510.0
41.0,3.0,75,9,1996,Syracosphaera prolongata HET,510.0
41.0,3.0,100,6,1996,Syracosphaera prolongata HET,510.0
41.0,17.0,5,4,2011,Syracosphaera prolongata HET,2178.0
43.0,15.0,30,7,2013,Syracosphaera prolongata HET,164.0
44.0,-20.0,5,10,2005,Syracosphaera prolongata HET,1170.0
-45.0,57.0,80,2,2010,Syracosphaera protrudens HET,1065.0
-32.0,-25.0,5,3,2000,Syracosphaera protrudens HET,194.0
-29.0,-5.0,15,11,2005,Syracosphaera protrudens HET,640.0
-22.0,-26.0,140,5,2003,Syracosphaera protrudens HET,37.0
-22.0,-23.0,60,11,2005,Syracosphaera protrudens HET,490.0
-15.0,-26.0,125,10,2004,Syracosphaera protrudens HET,80.0
-7.0,-26.0,10,5,2003,Syracosphaera protrudens HET,1147.0
14.0,-31.0,25,5,2004,Syracosphaera protrudens HET,74.0
22.0,-34.0,15,5,2004,Syracosphaera protrudens HET,96.0
24.0,-33.0,20,6,2003,Syracosphaera protrudens HET,107.0
24.0,-33.0,60,6,2003,Syracosphaera protrudens HET,109.0
24.0,-33.0,190,6,2003,Syracosphaera protrudens HET,106.0
26.0,-31.0,20,6,2003,Syracosphaera protrudens HET,543.0
29.0,-37.0,10,10,2005,Syracosphaera protrudens HET,270.0
29.0,-37.0,15,5,2004,Syracosphaera protrudens HET,720.0
29.0,-37.0,30,5,2004,Syracosphaera protrudens HET,309.6
29.0,-37.0,55,5,2004,Syracosphaera protrudens HET,501.0
29.0,-27.0,15,6,2003,Syracosphaera protrudens HET,235.0
29.0,-27.0,30,6,2003,Syracosphaera protrudens HET,80.0
29.0,-27.0,55,6,2003,Syracosphaera protrudens HET,199.0
33.0,28.0,5,5,2013,Syracosphaera protrudens HET,1658.0
33.0,28.0,10,5,2013,Syracosphaera protrudens HET,688.0
33.0,28.0,25,4,2011,Syracosphaera protrudens HET,5814.0
33.0,28.0,25,5,2013,Syracosphaera protrudens HET,3956.0
33.0,28.0,50,5,2013,Syracosphaera protrudens HET,2763.0
33.0,28.0,75,5,2013,Syracosphaera protrudens HET,3675.0
33.0,30.0,0,4,2011,Syracosphaera protrudens HET,2334.0
33.0,30.0,5,4,2011,Syracosphaera protrudens HET,1125.0
33.0,30.0,25,4,2011,Syracosphaera protrudens HET,2837.0
33.0,30.0,50,4,2011,Syracosphaera protrudens HET,2679.0
33.0,30.0,100,4,2011,Syracosphaera protrudens HET,623.0
33.0,34.0,5,4,2011,Syracosphaera protrudens HET,5195.0
34.0,22.0,5,4,2011,Syracosphaera protrudens HET,4071.0
34.0,24.0,5,4,2011,Syracosphaera protrudens HET,5815.0
34.0,24.0,25,4,2011,Syracosphaera protrudens HET,610.0
34.0,26.0,5,4,2011,Syracosphaera protrudens HET,2080.0
34.0,26.0,25,4,2011,Syracosphaera protrudens HET,2262.0
34.0,32.0,0,1,2019,Syracosphaera protrudens HET,130.0
34.0,32.0,0,9,2018,Syracosphaera protrudens HET,510.0
34.0,32.0,5,4,2012,Syracosphaera protrudens HET,2685.0
34.0,32.0,10,9,2018,Syracosphaera protrudens HET,1810.0
34.0,32.0,25,1,2019,Syracosphaera protrudens HET,270.0
34.0,32.0,25,4,2011,Syracosphaera protrudens HET,6918.0
34.0,32.0,25,9,2018,Syracosphaera protrudens HET,790.0
34.0,32.0,50,4,2011,Syracosphaera protrudens HET,2875.0
34.0,32.0,50,8,2018,Syracosphaera protrudens HET,850.0
34.0,32.0,50,9,2018,Syracosphaera protrudens HET,1090.0
34.0,32.0,60,1,2019,Syracosphaera protrudens HET,90.0
34.0,32.0,80,1,2019,Syracosphaera protrudens HET,120.0
34.0,32.0,100,1,2019,Syracosphaera protrudens HET,340.0
34.0,32.0,150,1,2019,Syracosphaera protrudens HET,140.0
34.0,32.0,200,1,2019,Syracosphaera protrudens HET,40.0
34.0,33.0,0,1,2019,Syracosphaera protrudens HET,230.0
34.0,33.0,25,10,2018,Syracosphaera protrudens HET,840.0
34.0,33.0,50,1,2019,Syracosphaera protrudens HET,190.0
34.0,33.0,75,10,2018,Syracosphaera protrudens HET,110.0
34.0,33.0,100,1,2019,Syracosphaera protrudens HET,450.0
35.0,-30.0,10,10,2005,Syracosphaera protrudens HET,430.0
35.0,-6.0,5,5,2013,Syracosphaera protrudens HET,2780.0
35.0,-6.0,10,5,2013,Syracosphaera protrudens HET,9599.0
35.0,-6.0,50,5,2013,Syracosphaera protrudens HET,288.0
35.0,-6.0,75,5,2013,Syracosphaera protrudens HET,414.0
35.0,17.0,5,4,2011,Syracosphaera protrudens HET,2707.0
35.0,17.0,25,4,2011,Syracosphaera protrudens HET,1327.0
35.0,18.0,5,5,2013,Syracosphaera protrudens HET,2155.0
35.0,18.0,10,5,2013,Syracosphaera protrudens HET,919.0
35.0,18.0,25,5,2013,Syracosphaera protrudens HET,3300.0
35.0,18.0,50,5,2013,Syracosphaera protrudens HET,6492.0
35.0,18.0,75,5,2013,Syracosphaera protrudens HET,4100.0
35.0,18.0,110,5,2013,Syracosphaera protrudens HET,518.0
35.0,20.0,0,4,2011,Syracosphaera protrudens HET,3784.0
35.0,20.0,5,4,2011,Syracosphaera protrudens HET,3162.0
35.0,20.0,25,4,2011,Syracosphaera protrudens HET,7577.0
35.0,20.0,50,4,2011,Syracosphaera protrudens HET,8067.0
35.0,23.0,30,2,2012,Syracosphaera protrudens HET,130.0
35.0,23.0,90,2,2012,Syracosphaera protrudens HET,60.0
35.0,25.0,0,5,2013,Syracosphaera protrudens HET,190.0
35.0,25.0,10,5,2013,Syracosphaera protrudens HET,190.0
35.0,25.0,50,5,2013,Syracosphaera protrudens HET,290.0
35.0,25.0,75,5,2013,Syracosphaera protrudens HET,100.0
35.0,26.0,5,4,2011,Syracosphaera protrudens HET,1531.0
35.0,26.0,25,4,2011,Syracosphaera protrudens HET,8087.0
35.0,27.0,85,1,2007,Syracosphaera protrudens HET,100.0
35.0,27.0,150,1,2007,Syracosphaera protrudens HET,150.0
36.0,-7.0,5,5,2013,Syracosphaera protrudens HET,21983.0
36.0,-7.0,10,5,2013,Syracosphaera protrudens HET,13030.0
36.0,-6.0,0,4,2011,Syracosphaera protrudens HET,8620.0
36.0,-6.0,5,4,2011,Syracosphaera protrudens HET,2032.0
36.0,-6.0,25,4,2011,Syracosphaera protrudens HET,871.0
36.0,-6.0,100,4,2011,Syracosphaera protrudens HET,424.0
36.0,-5.0,25,4,2011,Syracosphaera protrudens HET,899.0
36.0,18.0,5,4,2011,Syracosphaera protrudens HET,5110.0
36.0,18.0,25,4,2011,Syracosphaera protrudens HET,2949.0
36.0,18.0,50,4,2011,Syracosphaera protrudens HET,762.0
37.0,-1.0,5,4,2011,Syracosphaera protrudens HET,513.0
37.0,-1.0,50,4,2011,Syracosphaera protrudens HET,532.0
37.0,-1.0,100,4,2011,Syracosphaera protrudens HET,874.0
37.0,1.0,5,4,2011,Syracosphaera protrudens HET,250.0
37.0,1.0,25,4,2011,Syracosphaera protrudens HET,208.0
37.0,1.0,50,4,2011,Syracosphaera protrudens HET,528.0
37.0,12.0,10,5,2013,Syracosphaera protrudens HET,396.0
37.0,19.0,0,4,2011,Syracosphaera protrudens HET,354.0
37.0,19.0,5,4,2011,Syracosphaera protrudens HET,2931.0
37.0,25.0,5,4,2011,Syracosphaera protrudens HET,287.0
38.0,5.0,0,4,2011,Syracosphaera protrudens HET,1540.0
38.0,5.0,5,4,2011,Syracosphaera protrudens HET,395.0
38.0,5.0,5,5,2013,Syracosphaera protrudens HET,667.0
38.0,5.0,10,5,2013,Syracosphaera protrudens HET,462.0
38.0,5.0,50,5,2013,Syracosphaera protrudens HET,129.0
38.0,9.0,5,4,2011,Syracosphaera protrudens HET,1704.0
38.0,9.0,25,4,2011,Syracosphaera protrudens HET,849.0
38.0,10.0,5,4,2011,Syracosphaera protrudens HET,1642.0
38.0,11.0,5,4,2011,Syracosphaera protrudens HET,4949.0
38.0,11.0,25,4,2011,Syracosphaera protrudens HET,1692.0
38.0,18.0,0,4,2011,Syracosphaera protrudens HET,7469.0
38.0,18.0,5,4,2011,Syracosphaera protrudens HET,8118.0
38.0,18.0,50,4,2011,Syracosphaera protrudens HET,7528.0
38.0,18.0,100,4,2011,Syracosphaera protrudens HET,499.0
38.0,24.0,5,4,2006,Syracosphaera protrudens HET,95.0
38.0,24.0,15,4,2006,Syracosphaera protrudens HET,240.0
39.0,18.0,25,4,2011,Syracosphaera protrudens HET,11365.0
39.0,18.0,50,4,2011,Syracosphaera protrudens HET,8849.0
39.0,18.0,100,4,2011,Syracosphaera protrudens HET,2666.0
39.0,24.0,20,1,2011,Syracosphaera protrudens HET,130.0
39.0,24.0,50,1,2011,Syracosphaera protrudens HET,320.0
39.0,25.0,0,3,2014,Syracosphaera protrudens HET,770.0
39.0,25.0,0,7,2014,Syracosphaera protrudens HET,50.0
39.0,25.0,0,10,2013,Syracosphaera protrudens HET,50.0
39.0,25.0,10,3,2014,Syracosphaera protrudens HET,1540.0
39.0,25.0,10,7,2014,Syracosphaera protrudens HET,140.0
39.0,25.0,20,3,2014,Syracosphaera protrudens HET,1540.0
39.0,25.0,20,7,2014,Syracosphaera protrudens HET,140.0
39.0,25.0,30,3,2014,Syracosphaera protrudens HET,840.0
39.0,25.0,30,7,2014,Syracosphaera protrudens HET,170.0
39.0,25.0,50,3,2014,Syracosphaera protrudens HET,385.0
39.0,25.0,50,7,2014,Syracosphaera protrudens HET,160.0
39.0,25.0,75,3,2014,Syracosphaera protrudens HET,95.0
39.0,25.0,75,7,2014,Syracosphaera protrudens HET,50.0
40.0,11.0,5,4,2011,Syracosphaera protrudens HET,689.0
40.0,22.0,5,5,2016,Syracosphaera protrudens HET,10404.39
40.0,24.0,5,1,2011,Syracosphaera protrudens HET,2060.0
40.0,24.0,5,5,2011,Syracosphaera protrudens HET,2055.18814814815
40.0,24.0,30,1,2011,Syracosphaera protrudens HET,1060.0
40.0,24.0,30,5,2011,Syracosphaera protrudens HET,1156.04333333334
40.0,24.0,75,1,2011,Syracosphaera protrudens HET,60.0
40.0,24.0,100,1,2011,Syracosphaera protrudens HET,60.0
40.0,25.0,0,1,2011,Syracosphaera protrudens HET,60.0
40.0,25.0,0,3,2014,Syracosphaera protrudens HET,100.0
40.0,25.0,0,5,2011,Syracosphaera protrudens HET,60.0
40.0,25.0,0,10,2013,Syracosphaera protrudens HET,100.0
40.0,25.0,10,3,2014,Syracosphaera protrudens HET,720.0
40.0,25.0,20,3,2014,Syracosphaera protrudens HET,100.0
40.0,25.0,20,7,2014,Syracosphaera protrudens HET,390.0
40.0,25.0,30,3,2014,Syracosphaera protrudens HET,50.0
40.0,25.0,30,7,2014,Syracosphaera protrudens HET,50.0
40.0,25.0,50,7,2014,Syracosphaera protrudens HET,240.0
40.0,25.0,75,1,2011,Syracosphaera protrudens HET,64.2246296296295
40.0,25.0,75,7,2014,Syracosphaera protrudens HET,50.0
40.0,25.0,100,1,2011,Syracosphaera protrudens HET,64.2246296296298
41.0,17.0,5,4,2011,Syracosphaera protrudens HET,726.0
42.0,15.0,0,12,2015,Syracosphaera protrudens HET,5427.46352108398
42.0,15.0,20,12,2015,Syracosphaera protrudens HET,23064.1230921088
42.0,15.0,30,12,2015,Syracosphaera protrudens HET,6696.03573641867
42.0,15.0,65,12,2015,Syracosphaera protrudens HET,496.002647142124
42.0,16.0,0,12,2015,Syracosphaera protrudens HET,8543.78186148659
42.0,16.0,20,12,2015,Syracosphaera protrudens HET,9672.051619271417
42.0,16.0,25,4,2016,Syracosphaera protrudens HET,580.536979201254
42.0,16.0,40,12,2015,Syracosphaera protrudens HET,6696.03573641867
42.0,16.0,50,4,2016,Syracosphaera protrudens HET,497.749135336286
42.0,16.0,50,12,2015,Syracosphaera protrudens HET,6696.0
42.0,16.0,75,4,2016,Syracosphaera protrudens HET,496.002647142124
42.0,16.0,105,12,2015,Syracosphaera protrudens HET,496.002647142124
43.0,15.0,0,7,2013,Syracosphaera protrudens HET,241.0
43.0,15.0,0,12,2015,Syracosphaera protrudens HET,1428.0
43.0,15.0,5,7,2013,Syracosphaera protrudens HET,1290.0
43.0,15.0,10,7,2013,Syracosphaera protrudens HET,662.0
43.0,15.0,15,7,2013,Syracosphaera protrudens HET,493.0
43.0,15.0,20,4,2016,Syracosphaera protrudens HET,698.077799681508
43.0,15.0,20,7,2013,Syracosphaera protrudens HET,1014.0
43.0,15.0,20,12,2015,Syracosphaera protrudens HET,1488.0
43.0,15.0,25,7,2013,Syracosphaera protrudens HET,1205.0
43.0,15.0,30,7,2013,Syracosphaera protrudens HET,1316.0
43.0,15.0,40,7,2013,Syracosphaera protrudens HET,548.0
43.0,15.0,45,7,2013,Syracosphaera protrudens HET,1323.0
43.0,15.0,50,12,2015,Syracosphaera protrudens HET,744.0
43.0,15.0,60,4,2016,Syracosphaera protrudens HET,376.460065074581
44.0,-20.0,5,10,2005,Syracosphaera protrudens HET,2350.0
45.0,13.0,5,3,2009,Syracosphaera protrudens HET,830.0
45.0,13.0,5,4,2009,Syracosphaera protrudens HET,2520.0
45.0,13.0,5,6,2009,Syracosphaera protrudens HET,1320.0
45.0,13.0,5,8,2009,Syracosphaera protrudens HET,830.0
-50.0,94.0,20,3,2012,Syracosphaera pulchra HET,330.0
-47.0,57.0,15,2,2012,Syracosphaera pulchra HET,330.0
-46.0,-49.0,10,1,2011,Syracosphaera pulchra HET,470.0
-45.0,9.0,0,3,1995,Syracosphaera pulchra HET,1600.0
-45.0,100.0,20,3,2012,Syracosphaera pulchra HET,330.0
-44.0,10.0,0,3,1995,Syracosphaera pulchra HET,1300.0
-44.0,11.0,0,3,1995,Syracosphaera pulchra HET,1500.0
-43.0,3.0,10,3,2012,Syracosphaera pulchra HET,5100.0
-43.0,11.0,0,3,1995,Syracosphaera pulchra HET,3800.0
-43.0,12.0,0,3,1995,Syracosphaera pulchra HET,5300.0
-43.0,113.0,5,3,2012,Syracosphaera pulchra HET,180.0
-42.0,12.0,0,3,1995,Syracosphaera pulchra HET,4500.0
-42.0,13.0,0,3,1995,Syracosphaera pulchra HET,1000.0
-41.0,13.0,0,3,1995,Syracosphaera pulchra HET,2000.0
-41.0,43.0,25,2,2012,Syracosphaera pulchra HET,4010.0
-41.0,105.0,15,3,2012,Syracosphaera pulchra HET,660.0
-41.0,109.0,15,3,2012,Syracosphaera pulchra HET,7120.0
-41.0,142.0,0,3,2011,Syracosphaera pulchra HET,10.0
-41.0,142.0,25,3,2011,Syracosphaera pulchra HET,20.0
-41.0,142.0,70,3,2011,Syracosphaera pulchra HET,10.0
-40.0,-19.0,50,2,2000,Syracosphaera pulchra HET,221.0
-40.0,14.0,0,3,1995,Syracosphaera pulchra HET,1400.0
-40.0,135.0,0,3,2011,Syracosphaera pulchra HET,10.0
-40.0,138.0,0,3,2011,Syracosphaera pulchra HET,10.0
-40.0,138.0,30,3,2011,Syracosphaera pulchra HET,30.0
-40.0,138.0,60,3,2011,Syracosphaera pulchra HET,20.0
-39.0,-75.0,10,5,2002,Syracosphaera pulchra HET,138.0
-39.0,-75.0,20,4,2002,Syracosphaera pulchra HET,248.0
-39.0,15.0,0,3,1995,Syracosphaera pulchra HET,4500.0
-39.0,131.0,0,3,2011,Syracosphaera pulchra HET,50.0
-39.0,131.0,40,3,2011,Syracosphaera pulchra HET,60.0
-39.0,131.0,70,3,2011,Syracosphaera pulchra HET,40.0
-39.0,150.0,0,3,2011,Syracosphaera pulchra HET,20.0
-39.0,150.0,30,3,2011,Syracosphaera pulchra HET,90.0
-39.0,150.0,60,3,2011,Syracosphaera pulchra HET,10.0
-38.0,15.0,0,3,1995,Syracosphaera pulchra HET,350.0
-38.0,39.0,15,2,2012,Syracosphaera pulchra HET,820.0
-38.0,124.0,0,3,2011,Syracosphaera pulchra HET,30.0
-38.0,124.0,35,3,2011,Syracosphaera pulchra HET,40.0
-38.0,124.0,75,3,2011,Syracosphaera pulchra HET,30.0
-38.0,127.0,0,3,2011,Syracosphaera pulchra HET,70.0
-38.0,127.0,35,3,2011,Syracosphaera pulchra HET,90.0
-38.0,127.0,65,3,2011,Syracosphaera pulchra HET,150.0
-37.0,-75.0,40,1,2002,Syracosphaera pulchra HET,132.0
-37.0,-75.0,80,1,2002,Syracosphaera pulchra HET,97.0
-37.0,-15.0,0,2,1993,Syracosphaera pulchra HET,430.0
-37.0,-15.0,20,2,1993,Syracosphaera pulchra HET,620.0
-37.0,-15.0,40,2,1993,Syracosphaera pulchra HET,495.0
-37.0,-15.0,60,2,1993,Syracosphaera pulchra HET,910.0
-37.0,-15.0,80,2,1993,Syracosphaera pulchra HET,2275.0
-37.0,-15.0,100,2,1993,Syracosphaera pulchra HET,2005.0
-37.0,14.0,0,2,1993,Syracosphaera pulchra HET,400.0
-37.0,16.0,0,3,1995,Syracosphaera pulchra HET,700.0
-37.0,120.0,0,3,2011,Syracosphaera pulchra HET,20.0
-37.0,151.0,0,3,2011,Syracosphaera pulchra HET,110.0
-37.0,151.0,30,3,2011,Syracosphaera pulchra HET,90.0
-37.0,151.0,80,3,2011,Syracosphaera pulchra HET,10.0
-36.0,-23.0,5,3,2000,Syracosphaera pulchra HET,256.0
-36.0,-23.0,10,3,2000,Syracosphaera pulchra HET,624.0
-36.0,-23.0,20,3,2000,Syracosphaera pulchra HET,569.0
-36.0,-21.0,5,8,1994,Syracosphaera pulchra HET,326.0
-36.0,-21.0,20,8,1994,Syracosphaera pulchra HET,19.0
-36.0,-21.0,50,8,1994,Syracosphaera pulchra HET,200.0
-36.0,-21.0,100,8,1994,Syracosphaera pulchra HET,91.0
-36.0,8.0,20,2,1993,Syracosphaera pulchra HET,310.0
-36.0,8.0,40,2,1993,Syracosphaera pulchra HET,400.0
-36.0,8.0,80,2,1993,Syracosphaera pulchra HET,605.0
-36.0,8.0,100,2,1993,Syracosphaera pulchra HET,3610.0
-36.0,16.0,0,3,1995,Syracosphaera pulchra HET,400.0
-36.0,17.0,0,3,1995,Syracosphaera pulchra HET,200.0
-36.0,25.0,0,2,2011,Syracosphaera pulchra HET,70.0
-36.0,25.0,40,2,2011,Syracosphaera pulchra HET,180.0
-36.0,117.0,0,3,2011,Syracosphaera pulchra HET,30.0
-35.0,18.0,0,3,1995,Syracosphaera pulchra HET,4200.0
-35.0,27.0,30,2,2011,Syracosphaera pulchra HET,50.0
-35.0,27.0,95,2,2011,Syracosphaera pulchra HET,50.0
-35.0,31.0,0,2,2011,Syracosphaera pulchra HET,220.0
-35.0,31.0,25,2,2011,Syracosphaera pulchra HET,170.0
-35.0,31.0,80,2,2011,Syracosphaera pulchra HET,40.0
-35.0,33.0,0,2,2011,Syracosphaera pulchra HET,50.0
-35.0,33.0,30,2,2011,Syracosphaera pulchra HET,30.0
-35.0,33.0,75,2,2011,Syracosphaera pulchra HET,50.0
-35.0,176.0,0,4,2011,Syracosphaera pulchra HET,70.0
-35.0,176.0,25,4,2011,Syracosphaera pulchra HET,120.0
-35.0,176.0,90,4,2011,Syracosphaera pulchra HET,110.0
-34.0,-32.0,25,5,2004,Syracosphaera pulchra HET,190.0
-34.0,-32.0,45,5,2004,Syracosphaera pulchra HET,76.0
-34.0,-32.0,100,5,2004,Syracosphaera pulchra HET,209.0
-34.0,-24.0,5,3,2000,Syracosphaera pulchra HET,1097.0
-34.0,-24.0,20,3,2000,Syracosphaera pulchra HET,518.0
-34.0,-24.0,100,3,2000,Syracosphaera pulchra HET,528.0
-34.0,-3.0,0,2,1993,Syracosphaera pulchra HET,3630.0
-34.0,-3.0,20,2,1993,Syracosphaera pulchra HET,1770.0
-34.0,-3.0,40,2,1993,Syracosphaera pulchra HET,2730.0
-34.0,-3.0,60,2,1993,Syracosphaera pulchra HET,4330.0
-34.0,-3.0,80,2,1993,Syracosphaera pulchra HET,370.0
-34.0,-3.0,100,2,1993,Syracosphaera pulchra HET,2580.0
-34.0,3.0,0,2,1993,Syracosphaera pulchra HET,1015.0
-34.0,3.0,20,2,1993,Syracosphaera pulchra HET,2990.0
-34.0,3.0,40,2,1993,Syracosphaera pulchra HET,2210.0
-34.0,3.0,60,2,1993,Syracosphaera pulchra HET,620.0
-34.0,3.0,80,2,1993,Syracosphaera pulchra HET,1115.0
-34.0,3.0,100,2,1993,Syracosphaera pulchra HET,2500.0
-34.0,8.0,5,11,2005,Syracosphaera pulchra HET,1400.0
-34.0,15.0,0,5,2011,Syracosphaera pulchra HET,40.0
-34.0,15.0,20,5,2011,Syracosphaera pulchra HET,40.0
-34.0,15.0,55,5,2011,Syracosphaera pulchra HET,20.0
-34.0,37.0,0,2,2011,Syracosphaera pulchra HET,120.0
-34.0,37.0,25,2,2011,Syracosphaera pulchra HET,90.0
-34.0,37.0,85,2,2011,Syracosphaera pulchra HET,20.0
-34.0,39.0,0,2,2011,Syracosphaera pulchra HET,150.0
-34.0,39.0,35,2,2011,Syracosphaera pulchra HET,80.0
-34.0,43.0,0,2,2011,Syracosphaera pulchra HET,160.0
